Date,Open,High,Low,Close,Volume
2025-01-21,2.609999895095825,2.640000104904175,2.4749999046325684,2.5999999046325684,838300
2025-01-22,2.609999895095825,2.609999895095825,2.509999990463257,2.5999999046325684,804000
2025-01-23,2.559999942779541,2.5799999237060547,2.484999895095825,2.549999952316284,694900
2025-01-24,2.5799999237060547,2.5799999237060547,2.4800000190734863,2.509999990463257,523600
2025-01-27,2.4700000286102295,2.5399999618530273,2.390000104904175,2.450000047683716,510200
2025-01-28,2.450000047683716,2.4700000286102295,2.3299999237060547,2.390000104904175,636600
2025-01-29,2.4000000953674316,2.4100000858306885,2.2799999713897705,2.359999895095825,497200
2025-01-30,2.369999885559082,2.4200000762939453,2.3389999866485596,2.390000104904175,304600
2025-01-31,2.5,2.5999999046325684,2.359999895095825,2.4800000190734863,2883500
2025-02-03,2.390000104904175,2.505000114440918,2.369999885559082,2.4000000953674316,544800
2025-02-04,2.380000114440918,2.555000066757202,2.3299999237060547,2.509999990463257,703500
2025-02-05,2.490000009536743,2.5950000286102295,2.4600000381469727,2.569999933242798,643600
2025-02-06,2.5999999046325684,2.5999999046325684,2.390000104904175,2.430000066757202,792500
2025-02-07,2.4600000381469727,2.5350000858306885,2.4049999713897705,2.490000009536743,715200
2025-02-10,2.5399999618530273,2.5450000762939453,2.380000114440918,2.390000104904175,604000
2025-02-11,2.369999885559082,2.369999885559082,2.184999942779541,2.200000047683716,412700
2025-02-12,2.130000114440918,2.2149999141693115,2.109999895095825,2.1700000762939453,726100
2025-02-13,2.190000057220459,2.240000009536743,2.140000104904175,2.200000047683716,388500
2025-02-14,2.180000066757202,2.3499999046325684,2.1700000762939453,2.3299999237060547,473700
2025-02-18,2.3499999046325684,2.384999990463257,2.234999895095825,2.299999952316284,423300
2025-02-19,2.299999952316284,2.4149999618530273,2.259999990463257,2.309999942779541,622100
2025-02-20,2.3299999237060547,2.3399999141693115,2.234999895095825,2.309999942779541,354800
2025-02-21,2.2899999618530273,2.3350000381469727,2.2200000286102295,2.240000009536743,371000
2025-02-24,2.2300000190734863,2.25,2.049999952316284,2.069999933242798,495800
2025-02-25,2.069999933242798,2.0899999141693115,2.0,2.059999942779541,510600
2025-02-26,2.069999933242798,2.130000114440918,2.049999952316284,2.0999999046325684,636800
2025-02-27,2.1700000762939453,2.1700000762939453,1.940000057220459,1.9500000476837158,640700
2025-02-28,1.899999976158142,2.0169999599456787,1.7699999809265137,1.9900000095367432,1102700
2025-03-03,2.009999990463257,2.0899999141693115,1.940000057220459,1.9600000381469727,547600
2025-03-04,1.8799999952316284,1.965000033378601,1.8600000143051147,1.9299999475479126,622300
2025-03-05,1.9199999570846558,1.9600000381469727,1.840000033378601,1.850000023841858,440000
2025-03-06,1.7719999551773071,1.8700000047683716,1.75,1.8200000524520874,680300
2025-03-07,1.8799999952316284,2.0269999504089355,1.8200000524520874,1.8300000429153442,1197700
2025-03-10,1.8300000429153442,1.8300000429153442,1.6299999952316284,1.659999966621399,912700
2025-03-11,1.6299999952316284,1.6950000524520874,1.6100000143051147,1.649999976158142,886500
2025-03-12,1.6699999570846558,1.690000057220459,1.5800000429153442,1.590000033378601,3631500
2025-03-13,1.5700000524520874,1.6699999570846558,1.5399999618530273,1.559999942779541,1095900
2025-03-14,1.559999942779541,1.590000033378601,1.5399999618530273,1.559999942779541,945300
2025-03-17,1.559999942779541,1.6050000190734863,1.4950000047683716,1.5800000429153442,1607000
2025-03-18,1.590000033378601,1.6200000047683716,1.5499999523162842,1.5800000429153442,2128400
2025-03-19,1.590000033378601,1.6100000143051147,1.5399999618530273,1.5499999523162842,1220700
2025-03-20,1.5499999523162842,1.6399999856948853,1.5299999713897705,1.5700000524520874,746800
2025-03-21,1.5800000429153442,1.6200000047683716,1.5499999523162842,1.600000023841858,2614900
2025-03-24,1.6200000047683716,1.7549999952316284,1.590000033378601,1.7000000476837158,1372200
2025-03-25,1.6799999475479126,1.774999976158142,1.649999976158142,1.6699999570846558,1112200
2025-03-26,1.6699999570846558,1.6799999475479126,1.565000057220459,1.6200000047683716,649900
2025-03-27,1.600000023841858,1.6699999570846558,1.600000023841858,1.6200000047683716,470900
2025-03-28,1.6299999952316284,1.6649999618530273,1.5800000429153442,1.590000033378601,541500
2025-03-31,1.5700000524520874,1.5700000524520874,1.465000033378601,1.5299999713897705,512500
2025-04-01,1.5199999809265137,1.5299999713897705,1.4600000381469727,1.4800000190734863,756100
2025-04-02,1.4600000381469727,1.5800000429153442,1.4600000381469727,1.5399999618530273,686200
2025-04-03,1.5299999713897705,1.5850000381469727,1.4800000190734863,1.4900000095367432,805500
2025-04-04,1.4600000381469727,1.4600000381469727,1.340000033378601,1.399999976158142,812300
2025-04-07,1.340000033378601,1.3960000276565552,1.2599999904632568,1.3300000429153442,753400
2025-04-08,1.3799999952316284,1.4199999570846558,1.2000000476837158,1.2300000190734863,947800
2025-04-09,1.1799999475479126,1.2300000190734863,1.1100000143051147,1.2100000381469727,1392400
2025-04-10,1.2100000381469727,1.2100000381469727,1.0499999523162842,1.0800000429153442,1362200
2025-04-11,1.1100000143051147,1.1699999570846558,1.090000033378601,1.149999976158142,1761000
2025-04-14,1.190000057220459,1.190000057220459,1.1200000047683716,1.1799999475479126,873900
2025-04-15,1.1799999475479126,1.2300000190734863,1.1100000143051147,1.1200000047683716,516000
2025-04-16,1.159999966621399,1.1699999570846558,1.1050000190734863,1.1299999952316284,756500
2025-04-17,1.1200000047683716,1.149999976158142,1.0800000429153442,1.1399999856948853,665900
2025-04-21,1.1299999952316284,1.1699999570846558,1.100000023841858,1.1299999952316284,449800
2025-04-22,1.1699999570846558,1.184999942779541,1.0950000286102295,1.100000023841858,2248200
2025-04-23,1.1699999570846558,1.2000000476837158,1.1200000047683716,1.190000057220459,1193000
2025-04-24,1.190000057220459,1.3300000429153442,1.190000057220459,1.2699999809265137,1008600
2025-04-25,1.2699999809265137,1.3600000143051147,1.2599999904632568,1.340000033378601,508800
2025-04-28,1.350000023841858,1.3899999856948853,1.3350000381469727,1.3600000143051147,715600
2025-04-29,1.4900000095367432,1.4900000095367432,1.2999999523162842,1.3300000429153442,431700
2025-04-30,1.2999999523162842,1.399999976158142,1.2699999809265137,1.3799999952316284,440600
2025-05-01,1.3799999952316284,1.3990000486373901,1.3300000429153442,1.3799999952316284,280700
2025-05-02,1.399999976158142,1.4550000429153442,1.3700000047683716,1.440000057220459,668900
2025-05-05,1.440000057220459,1.4500000476837158,1.2799999713897705,1.2799999713897705,384000
2025-05-06,1.2699999809265137,1.2799999713897705,1.2200000286102295,1.2799999713897705,1069900
2025-05-07,1.2899999618530273,1.3049999475479126,1.2000000476837158,1.25,583300
2025-05-08,1.2799999713897705,1.3300000429153442,1.2450000047683716,1.309999942779541,1061900
2025-05-09,1.2599999904632568,1.3799999952316284,1.2599999904632568,1.2599999904632568,524100
2025-05-12,1.2999999523162842,1.350000023841858,1.2350000143051147,1.25,430800
2025-05-13,1.2599999904632568,1.2699999809265137,1.2200000286102295,1.2200000286102295,413800
2025-05-14,1.2200000286102295,1.25,1.159999966621399,1.1799999475479126,478400
2025-05-15,1.190000057220459,1.2400000095367432,1.159999966621399,1.2200000286102295,536300
2025-05-16,1.2000000476837158,1.3200000524520874,1.1799999475479126,1.309999942779541,491200
2025-05-19,1.2899999618530273,1.3350000381469727,1.274999976158142,1.2999999523162842,531100
2025-05-20,1.2999999523162842,1.378000020980835,1.2799999713897705,1.350000023841858,489100
2025-05-21,1.350000023841858,1.3799999952316284,1.2699999809265137,1.2899999618530273,641700
2025-05-22,1.2799999713897705,1.3109999895095825,1.25,1.2599999904632568,464100
2025-05-23,1.25,1.284999966621399,1.2200000286102295,1.2599999904632568,404300
2025-05-27,1.3200000524520874,1.340000033378601,1.2699999809265137,1.2699999809265137,624000
2025-05-28,1.3600000143051147,1.559999942779541,1.350000023841858,1.409999966621399,2811700
2025-05-29,1.440000057220459,1.4600000381469727,1.3799999952316284,1.4600000381469727,792300
2025-05-30,1.4500000476837158,1.475000023841858,1.3899999856948853,1.4600000381469727,750800
2025-06-02,1.4700000286102295,1.5299999713897705,1.4199999570846558,1.440000057220459,646000
2025-06-03,1.4500000476837158,1.5099999904632568,1.4199999570846558,1.4700000286102295,427800
2025-06-04,1.4800000190734863,1.649999976158142,1.4700000286102295,1.6100000143051147,1689300
2025-06-05,1.6299999952316284,1.6299999952316284,1.534999966621399,1.559999942779541,636600
2025-06-06,1.5499999523162842,1.6449999809265137,1.5299999713897705,1.5299999713897705,736900
2025-06-09,1.5499999523162842,1.5499999523162842,1.465000033378601,1.4900000095367432,786900
2025-06-10,1.5,1.5499999523162842,1.4500000476837158,1.5099999904632568,299000
2025-06-11,1.5299999713897705,1.590000033378601,1.4839999675750732,1.5700000524520874,846500
2025-06-12,1.5700000524520874,1.5700000524520874,1.5149999856948853,1.5299999713897705,420500
