Date,Open,High,Low,Close,Volume
2025-01-21,5.010372161865234,5.0943450238205275,4.982381504482455,5.010372161865234,1467500
2025-01-22,5.038363060797037,5.1876477472224884,4.9917113738373535,5.001041889190674,3707500
2025-01-23,4.954390525817871,5.029032873905724,4.8890782487892555,4.954390525817871,4449100
2025-01-24,4.954390443095332,5.010372203226504,4.861087509543378,4.991711616516113,2281300
2025-01-27,4.945060250631021,5.140996628725302,4.945060250631021,5.047693252563477,1961000
2025-01-28,5.029032789936895,5.0476933766472865,4.935729856384941,4.991711616516113,2433100
2025-01-29,4.973050879921813,5.019702567743485,4.833096261360265,4.842426776885986,2351500
2025-01-30,4.945060358204097,5.187647984752986,4.935729842423553,5.113005638122559,1809700
2025-01-31,5.09434525215974,5.159657530486121,5.038363489981484,5.122335910797119,2652600
2025-02-03,4.973051029805722,5.075684479164613,4.945060372191877,4.991711616516113,2239300
2025-02-04,4.9917113738373535,5.0756842324033995,4.926399545977948,5.001041889190674,2343600
2025-02-05,4.730463463190857,4.7864452240394275,4.497205903870068,4.749124050140381,7954600
2025-02-06,4.7211332560675885,4.749124360774479,4.590509138876968,4.599839210510254,3722900
2025-02-07,4.655820686603355,4.655820686603355,4.487875403476373,4.6278300285339355,2815900
2025-02-10,4.62782979450918,4.665150966650104,4.5438569347403694,4.618499279022217,1559600
2025-02-11,4.571848145484569,4.70247225109742,4.56251762977477,4.683811664581299,1928700
2025-02-12,4.562517684365127,4.609169373665355,4.497205853228986,4.543857097625732,1597600
2025-02-13,4.581178188323975,4.618499361128381,4.50653584271516,4.581178188323975,1442800
2025-02-14,4.5811780264629025,4.646490299014754,4.543856854977118,4.553187370300293,1071300
2025-02-18,4.553187330071394,4.5998385715647165,4.515866158915355,4.571847915649414,1335700
2025-02-19,4.51586627808641,4.65582045116314,4.487875176528984,4.618499279022217,2250600
2025-02-20,4.6091694415198265,4.674481718520952,4.543857164518701,4.6278300285339355,1539700
2025-02-21,4.665151176553926,4.693142279370783,4.506535965366535,4.525196552276611,1907800
2025-02-24,4.553187337337593,4.590508508553191,4.4318933084351695,4.450553894042969,3227100
2025-02-25,4.4692146324326165,4.571848079235805,4.450554046186898,4.49720573425293,2133100
2025-02-26,4.515866198814509,4.56251744072001,4.487875097748441,4.553187370300293,883200
2025-02-27,4.581178421707521,4.6931423907281085,4.581178421707521,4.590508937835693,1280200
2025-02-28,4.609169040505124,4.7118024826049805,4.609169040505124,4.7118024826049805,1697700
2025-03-03,4.70247189617282,4.749123581393771,4.478544874880516,4.506535530090332,2220600
2025-03-04,4.469214561189485,4.515866248511849,4.357251045499968,4.413232803344727,2819400
2025-03-05,4.403902489218072,4.487875352275281,4.319930071064347,4.422563076019287,2971000
2025-03-06,4.357251453267301,4.375912040961879,4.26394851479441,4.329260349273682,4342800
2025-03-07,4.291938892201085,4.403902411020297,4.282608821417888,4.357251167297363,2346700
2025-03-10,4.338590790030419,4.413233139509081,4.2359573370455115,4.263948440551758,2756900
2025-03-11,4.291938741379052,4.347920498821416,4.207966327667236,4.207966327667236,2843400
2025-03-12,4.254617732217612,4.32926007832439,4.2172965591642235,4.235957145690918,2325300
2025-03-13,4.254617453945373,4.319929724968809,4.142653942108154,4.142653942108154,2235400
2025-03-14,4.217296833531409,4.235957421272117,4.105333307087165,4.226627349853516,1668700
2025-03-17,4.263948085004974,4.357251014073291,4.235956983832748,4.310599327087402,1645900
2025-03-18,4.301269297184811,4.3479205397070695,4.263948125205619,4.291938781738281,1460100
2025-03-19,4.2826089029488745,4.329260147559941,4.226627142473506,4.319930076599121,3407400
2025-03-20,4.282608670818637,4.347920498714729,4.254617569646412,4.310599327087402,1538200
2025-03-21,4.273277957553616,4.319929642378946,4.1799750328063965,4.1799750328063965,4797100
2025-03-24,4.226626832907093,4.273278074101331,4.207966247448708,4.2452874183654785,2126800
2025-03-25,4.226626913481358,4.2639480851096,4.198635812308446,4.207966327667236,1620900
2025-03-26,4.207966247448708,4.2452874183654785,4.1799751468094035,4.2452874183654785,1199200
2025-03-27,4.235956983936688,4.273278155564931,4.179975226494324,4.207966327667236,1491400
2025-03-28,4.226626798437793,4.226626798437793,4.105332771495748,4.142653942108154,1321600
2025-03-31,4.114663273679424,4.1986361388250435,4.077342099148814,4.161314964294434,1839800
2025-04-01,4.189305622740644,4.1986361388250435,4.09600268641412,4.161314964294434,1750200
2025-04-02,4.151984133776711,4.217296406710871,4.096002376220343,4.189305305480957,1896100
2025-04-03,4.054166635158272,4.073472173029298,3.8707642555236816,3.8707642555236816,3118200
2025-04-04,3.7935417831606344,3.986597387393317,3.6970138659742133,3.8611111640930176,5078600
2025-04-07,3.764583503406615,3.9576388788509247,3.590833435366575,3.7549307346343994,4238500
2025-04-08,3.8804166864447676,3.9093752225864353,3.5039584782849897,3.532916784286499,3728700
2025-04-09,3.4846527666457936,3.7356249861537445,3.3012501590308716,3.648750066757202,6041800
2025-04-10,3.5425696291999236,3.5811807046996234,3.29159740831171,3.378472328186035,3524600
2025-04-11,3.3784723691123477,3.5136113651385146,3.3012502171774902,3.4653472900390625,3886800
2025-04-14,3.5232640995046,3.5618751750925686,3.4653472559824827,3.542569637298584,2284300
2025-04-15,3.5136113577889407,3.648750123392266,3.503958588817275,3.6004862785339355,3198200
2025-04-16,3.6004861942676016,3.706666650470865,3.5329168130473434,3.5908334255218506,2117900
2025-04-17,3.600486222648012,3.6873611420445545,3.5908334538261744,3.648750066757202,3019000
2025-04-21,3.6197917461395264,3.716319433980516,3.5618751334349326,3.6197917461395264,2350400
2025-04-22,3.6390972792276526,3.803194578495477,3.6294445104554374,3.7549307346343994,3555600
2025-04-23,4.0541665228414745,4.063819521649726,3.7645834627986927,3.832152843475342,2902300
2025-04-24,3.8225001447143763,3.861111220092879,3.7549307628019966,3.812847375869751,1623000
2025-04-25,3.8128473428998504,3.919027799272585,3.764583499094062,3.8900697231292725,2186200
2025-04-28,3.880416654829135,3.947986265088959,3.832152811886515,3.9093751907348633,1506900
2025-04-29,3.861111079574262,3.8900696151944048,3.774236163134297,3.8514583110809326,1795100
2025-04-30,3.7935416850979475,3.8418055273734626,3.7452778428224325,3.822499990463257,2045300
2025-05-01,3.8514584238958554,3.9576388804326625,3.793541811239415,3.919027805328369,1968000
2025-05-02,3.967291879348897,3.9865974169010436,3.89006972914031,3.919027805328369,3194300
2025-05-05,3.9479863417967502,3.996249955536956,3.899722267776222,3.919027805328369,3090400
2025-05-06,3.899722159673005,4.0541664558088675,3.8804166226560226,4.015555381774902,2174900
2025-05-07,4.025208640963164,4.102430794029453,4.0059031026965926,4.044514179229736,1978200
2025-05-08,4.054166597327238,4.083125134003719,3.967291907858444,3.9769444465637207,1772000
2025-05-09,3.9672920261634483,4.073472256489425,3.928680949630304,4.044514179229736,1389500
2025-05-12,4.179652974028987,4.198958512419963,4.073472282738455,4.102430820465088,2811000
2025-05-13,4.15069480318445,4.15069480318445,4.073472191077859,4.092777729034424,1502900
2025-05-14,4.083125085591507,4.112083621924636,4.025208473205566,4.025208473205566,1435500
2025-05-15,4.005903153605126,4.179653000212354,4.005903153605126,4.1603474617004395,1620200
2025-05-16,4.1603470777885825,4.198958151249427,4.1410415410581605,4.170000076293945,1239000
2025-05-19,4.092777409051598,4.237569162545846,4.092777409051598,4.218263626098633,1378200
2025-05-20,4.189305659091754,4.218263734365671,4.112083511320896,4.1217360496521,1614800
2025-05-21,4.073472086720357,4.112083621924636,4.015555474334416,4.025208473205566,1474300
2025-05-22,4.0059027671813965,4.02520830383103,3.9093750839332317,4.0059027671813965,1625300
2025-05-23,3.9479862022448327,3.986597275984317,3.928680665375091,3.957638740539551,1883500
2025-05-27,4.005902964047383,4.092777653099948,3.9769444275096455,4.083125114440918,1497000
2025-05-28,4.054166316986084,4.0734718533420065,4.015555244274239,4.054166316986084,1749400
2025-05-29,4.0734718533420065,4.112083386334145,4.0348607806301615,4.054166316986084,2297900
2025-05-30,4.0445140392441505,4.092777653099948,3.996249965108029,4.083125114440918,3197900
2025-06-02,4.06381962467768,4.07347216345033,3.9865974733751646,4.034861087799072,1529900
2025-06-03,4.034861021953177,4.227916857339269,3.996249946932023,4.189305782318115,1988200
2025-06-04,4.179652859051719,4.22791693384164,4.160347321191816,4.198958396911621,1519200
2025-06-05,4.198958489060328,4.247222564909435,4.179652950776754,4.208611488342285,2213200
2025-06-06,4.28583352702081,4.334097141300667,4.256874990228634,4.305139064788818,3291200
2025-06-09,4.334097001287672,4.4209721485773725,4.305138925711314,4.34375,2508600
2025-06-10,4.353403028187872,4.430625177288092,4.343750029410187,4.401666641235352,1517800
2025-06-11,4.4402777802903,4.469236316763727,4.343750092512748,4.353403091430664,2074900
2025-06-12,4.3340971960655805,4.459583423283421,4.3340971960655805,4.4209723472595215,2294600
2025-06-13,4.3920139790436705,4.44027759073188,4.295485835106647,4.334096908569336,2336200
2025-06-16,4.392014166541685,4.430625241652706,4.334097093594831,4.353403091430664,1764300
2025-06-17,4.295486207041908,4.353403282531136,4.256875130235985,4.266528129577637,1385900
2025-06-18,4.2568748693425755,4.305138942532165,4.21826379490303,4.237569332122803,1401400
2025-06-20,4.266527791273649,4.285833328145825,4.170000106912769,4.227916717529297,3937800
2025-06-23,4.218263687979849,4.305138833406901,4.044513857406049,4.170000076293945,1973900
2025-06-24,4.208611461589499,4.218264000529759,4.073472234183176,4.150694847106934,2126200
2025-06-25,4.1217359870791945,4.131388985544161,3.99624976871643,4.0059027671813965,2741200
2025-06-26,4.044513947410355,4.1024305588904655,3.986597335930245,4.073472023010254,4572200
2025-06-27,4.063819743683138,4.189305973364646,4.063819743683138,4.102430820465088,2807800
2025-06-30,4.1410417556762695,4.160347293407241,4.044514067021409,4.1410417556762695,2801100
2025-07-01,4.1024304675973156,4.285833296676479,4.0831249308668935,4.170000076293945,3029600
2025-07-02,4.190000057220459,4.190000057220459,4.079999923706055,4.119999885559082,3050400
2025-07-03,4.110000133514404,4.170000076293945,4.079999923706055,4.150000095367432,1851500
2025-07-07,4.110000133514404,4.190000057220459,4.059999942779541,4.059999942779541,3000400
2025-07-08,4.050000190734863,4.210000038146973,4.019999980926514,4.170000076293945,3613500
2025-07-09,4.170000076293945,4.210000038146973,4.139999866485596,4.150000095367432,1850200
2025-07-10,4.150000095367432,4.360000133514404,4.150000095367432,4.300000190734863,2871700
2025-07-11,4.260000228881836,4.329999923706055,4.21999979019165,4.300000190734863,1713500
2025-07-14,4.300000190734863,4.369999885559082,4.289999961853027,4.349999904632568,2046400
2025-07-15,4.340000152587891,4.380000114440918,4.269999980926514,4.28000020980835,2249000
2025-07-16,4.320000171661377,4.380000114440918,4.25,4.300000190734863,1694000
2025-07-17,4.300000190734863,4.349999904632568,4.204999923706055,4.230000019073486,884019
