Date,Open,High,Low,Close,Volume
2025-01-21,52.78128959139394,53.315433976252464,52.731832616497854,53.226409912109375,210200
2025-01-22,52.880202887235,53.058251013319314,52.078990093180856,52.3955192565918,257200
2025-01-23,52.12844843674185,52.42519406356867,51.713001540524,52.059207916259766,291300
2025-01-24,51.881159785498596,52.27681936349258,51.70311165473743,52.059207916259766,200100
2025-01-27,52.05920338889253,52.71204522046681,51.91082870171994,52.51421356201172,284300
2025-01-28,52.22736034812535,52.97911993160643,52.158119830347516,52.276817321777344,370400
2025-01-29,52.06909373819384,52.77139254731405,51.9998532231158,52.42518997192383,325900
2025-01-30,52.801070965434604,52.979119086401454,52.227359514913616,52.593345642089844,289000
2025-01-31,52.52410584723058,53.176947708639005,52.326277953060014,52.781288146972656,470800
2025-02-03,51.98996333810111,53.048358380951306,51.68332407609472,52.42518997192383,316800
2025-02-04,51.85147853461995,52.83074317737741,51.85147853461995,52.42518997192383,219800
2025-02-05,52.66258987855227,52.66258987855227,52.24714300561023,52.524105072021484,285600
2025-02-06,52.61312996114547,52.86041860242927,52.31638434626994,52.850528717041016,263000
2025-02-07,52.63291173683023,52.75161299745236,52.28670915999508,52.702152252197266,202200
2025-02-10,52.78128772905047,53.275865007211245,52.543888975270214,52.939552307128906,233000
2025-02-11,52.662591628727824,53.325323387758424,52.662591628727824,53.315433502197266,188000
2025-02-12,52.632915447005715,53.35499785339481,52.48454452075679,52.56367492675781,229600
2025-02-13,52.98900897164399,52.98900897164399,52.35595066301749,52.593345642089844,218000
2025-02-14,52.890095922536744,52.94944278164833,52.17790342659591,52.3460578918457,184600
2025-02-18,52.10866364675495,52.54389030414659,51.356904051875865,51.891048431396484,314000
2025-02-19,51.52506062640974,52.10866196145738,51.52506062640974,51.81191635131836,229600
2025-02-20,51.54484576543162,52.69226492725185,51.47560524670046,52.464759826660156,272800
2025-02-21,52.90987925442394,52.919769139794454,51.51517147101844,52.069095611572266,372500
2025-02-24,52.17790258547424,52.82085455320351,51.89104685997501,51.95039749145508,329100
2025-02-25,52.12844842050352,53.74077148263835,52.12844842050352,53.48358917236328,355900
2025-02-26,53.16705818968418,54.12653933099,53.097817671582234,53.26597213745117,363500
2025-02-27,53.186840740979754,53.65174458812104,52.45486471186316,53.374778747558594,341900
2025-02-28,53.47370004745573,53.95838369757586,53.06814680470554,53.74077224731445,368000
2025-03-03,53.41434598782708,53.8792498362963,52.69226361523511,52.87031173706055,398000
2025-03-04,52.55378564980747,52.60324262579671,51.73278550974963,51.900943756103516,337300
2025-03-05,51.73278217617454,52.31638351122218,51.38657959323321,51.81191635131836,312300
2025-03-06,51.53495082160516,51.88115717995396,51.079940631766924,51.51517105102539,284700
2025-03-07,51.594302355680576,54.30458754485705,51.594302355680576,54.04740524291992,400600
2025-03-10,53.582501449718755,53.87925084050881,50.55569086892235,50.69417190551758,987200
2025-03-11,51.15907518916271,51.208532162631556,48.923583764448644,49.289573669433594,1360500
2025-03-12,51.44592689835883,51.584411706064024,43.9382436526375,45.016422271728516,1677700
2025-03-13,45.016421398892234,46.73755195660486,43.938242800706334,46.54961395263672,957500
2025-03-14,46.48037700919627,47.36072401262638,46.02536301866604,46.27265167236328,637900
2025-03-17,45.916552353227225,47.76627407664502,45.79785486387867,47.17277908325195,473800
2025-03-18,46.737554011388795,47.24202118807399,46.31221723915458,46.401241302490234,356400
2025-03-19,46.26275942878662,46.8562506580837,45.797855576064606,46.717769622802734,368400
2025-03-20,46.27264786693101,47.53876823559724,46.11438329251337,46.91559982299805,414100
2025-03-21,46.48037658146414,46.84636272903698,45.88688155405712,46.43091583251953,1280400
2025-03-24,47.04419212568977,47.429961799486,46.19351860228004,47.0145149230957,411900
2025-03-25,46.97495160851225,47.76627450005903,46.519937644213314,47.0145149230957,390700
2025-03-26,47.242021216867506,47.63768455933942,46.73755403987484,47.113433837890625,288600
2025-03-27,47.17277949492648,47.934428957099776,46.994731372687255,47.657466888427734,334000
2025-03-28,47.52887558481207,47.64757307481041,46.20340833096753,46.806793212890625,377200
2025-03-31,46.65842127625993,47.34094037404476,46.16384396984212,46.84636306762695,473500
2025-04-01,46.61885726386965,47.57833465814249,46.32211163911182,47.37061309814453,447500
2025-04-02,46.80679310940758,48.88401615974942,46.80679310940758,48.666404724121094,590800
2025-04-03,47.398403512589056,48.18406826897518,45.98619943339701,46.27460479736328,567800
2025-04-04,45.130919138345504,45.93647077912844,44.34525438297523,45.07124710083008,801200
2025-04-07,43.50986587863359,44.72317078113787,41.42139383396287,43.440250396728516,1522600
2025-04-08,44.38503704403994,44.464595969303126,41.590459135404636,42.008155822753906,490400
2025-04-09,41.64018349920418,45.160754109910755,40.62578160491113,45.05135726928711,2909400
2025-04-10,44.26569199051605,44.6436073100302,42.18716342382704,44.126461029052734,1792900
2025-04-11,44.18613163464887,45.936469626498216,43.86788836340354,45.856910705566406,774000
2025-04-14,46.21493777181033,47.24922656103274,45.54861327928511,46.69230270385742,481600
2025-04-15,46.732080652550714,47.23927967028296,46.523230427593695,46.77185821533203,553300
2025-04-16,46.64257480389496,46.81163987966435,45.518776133676084,45.82707595825195,367100
2025-04-17,45.78729502159017,46.22487856914879,45.52871999376446,45.727622985839844,487200
2025-04-21,45.43921623673591,45.797240882627655,44.68338937944386,45.18064498901367,505800
2025-04-22,45.69778937223163,47.13983133859054,45.528720499274705,47.01054382324219,620500
2025-04-23,48.04483603646371,48.82055353583598,47.89565784331102,48.134342193603516,612300
2025-04-24,47.9553317909524,48.74099276409918,47.47796686509741,48.044837951660156,392900
2025-04-25,47.90560319541316,48.184068914147964,47.48791030794974,48.044837951660156,284500
2025-04-28,47.94538366816484,48.41280514252813,47.64703106923983,48.243736267089844,280400
2025-04-29,47.91555078426997,48.96973404104893,47.736538461538466,48.482421875,391500
2025-04-30,48.21390192591354,48.6415420401383,47.31884413321174,48.472476959228516,391900
2025-05-01,48.53214411875779,49.12885309432685,48.15422881360663,48.72110366821289,400200
2025-05-02,49.30786617316027,49.7056683692901,49.099015941901094,49.417259216308594,245000
2025-05-05,49.20841299953368,49.8051219870436,48.840444923179305,49.36753463745117,253600
2025-05-06,48.83049705169763,49.8349554604164,48.810610166755815,49.5167121887207,264300
2025-05-07,49.665887842884864,49.82500948275208,49.2481949608931,49.57638168334961,271800
2025-05-08,49.9642432970004,50.918973118238604,49.71561550227634,50.4913330078125,266700
2025-05-09,50.47144255044997,51.01842294249121,50.17308995422376,50.44160842895508,225800
2025-05-12,51.78419799853196,51.963210318440716,50.68028995701434,51.08803939819336,394500
2025-05-13,51.26704997216841,51.92342719156077,51.26704997216841,51.66485595703125,313100
2025-05-14,51.406281180741416,51.664856210297536,51.1576533874231,51.25710678100586,414700
2025-05-15,51.4858459099736,52.32123547995783,51.4858459099736,52.012935638427734,392900
2025-05-16,52.04277055932796,52.36101382540996,51.764304856186975,52.35106658935547,380900
2025-05-19,51.66485778886574,52.410741191610406,51.66485778886574,52.29140090942383,248000
2025-05-20,52.281452622103735,52.36101533780181,51.98310002575413,52.182003021240234,368100
2025-05-21,51.63501808836154,52.18200226647646,51.1278190612793,51.1278190612793,291300
2025-05-22,50.97864340521017,51.396340089850945,50.78968763939603,51.06814956665039,280200
2025-05-23,50.362045036206965,51.02836949278768,50.033858322898105,50.76979446411133,284100
2025-05-27,51.19743504614525,52.48035537771972,50.99853205156828,52.41073989868164,312100
2025-05-28,52.380903748036516,52.4803571455547,51.764307858460626,51.83392333984375,259600
2025-05-29,51.983098549887096,52.21183566038628,51.515677092829335,51.9930419921875,284000
2025-05-30,51.89359384965625,52.51018972106825,51.76430633357081,52.36101531982422,430900
2025-06-02,51.893592834472656,52.25161746046893,51.3963372525354,51.893592834472656,383200
2025-06-03,52.221779502726356,52.54002656516202,51.87370211316097,52.43062973022461,314200
2025-06-04,52.231726138798436,52.64941900147825,52.022879707458536,52.04277038574219,431800
2025-06-05,51.66485665346021,51.77425349046009,50.02391168598028,50.978641510009766,636200
2025-06-06,48.194012152605545,49.427207717820245,43.16178787612679,46.35416793823242,3249600
2025-06-09,47.86582436247088,49.337700459979466,47.41829357078538,47.985164642333984,1165600
2025-06-10,47.64703264499018,48.04483865255225,46.990655388144255,47.537635803222656,761300
2025-06-11,47.557523425906574,47.81609845232809,46.065756684080746,46.135372161865234,690200
2025-06-12,46.04586707252854,46.49339786419777,45.74751447600208,46.065757751464844,525000
