Date,Open,High,Low,Close,Volume
2025-01-21,7.670000076293945,7.989999771118164,7.670000076293945,7.929999828338623,119500
2025-01-22,7.889999866485596,8.220000267028809,7.78000020980835,7.929999828338623,164400
2025-01-23,7.840000152587891,8.109999656677246,7.659999847412109,8.100000381469727,110100
2025-01-24,8.029999732971191,8.260000228881836,7.679999828338623,7.889999866485596,119200
2025-01-27,7.880000114440918,8.149999618530273,7.699999809265137,7.989999771118164,214100
2025-01-28,7.960000038146973,8.0,7.630000114440918,7.849999904632568,162000
2025-01-29,7.769999980926514,8.229999542236328,7.590000152587891,7.920000076293945,111300
2025-01-30,7.980000019073486,8.104999542236328,7.739999771118164,7.929999828338623,87400
2025-01-31,7.940000057220459,8.140000343322754,7.829999923706055,7.849999904632568,152800
2025-02-03,7.71999979019165,7.869999885559082,7.619999885559082,7.679999828338623,76400
2025-02-04,7.659999847412109,8.0,7.610000133514404,8.0,90600
2025-02-05,8.0600004196167,8.270000457763672,7.820000171661377,8.210000038146973,98700
2025-02-06,8.220000267028809,8.270000457763672,7.925000190734863,8.010000228881836,144700
2025-02-07,7.960000038146973,8.130000114440918,7.760000228881836,7.800000190734863,180700
2025-02-10,7.840000152587891,7.894999980926514,7.519999980926514,7.760000228881836,148900
2025-02-11,7.650000095367432,7.730000019073486,7.5,7.730000019073486,136400
2025-02-12,7.590000152587891,7.989999771118164,7.590000152587891,7.920000076293945,112900
2025-02-13,8.029999732971191,8.039999961853027,7.900000095367432,7.940000057220459,104000
2025-02-14,8.010000228881836,8.15999984741211,7.7779998779296875,7.949999809265137,339600
2025-02-18,7.75,8.029999732971191,7.650000095367432,7.650000095367432,213400
2025-02-19,7.75,7.784999847412109,7.574999809265137,7.650000095367432,110400
2025-02-20,7.559999942779541,7.71999979019165,7.550000190734863,7.630000114440918,128300
2025-02-21,7.710000038146973,7.804999828338623,7.5,7.510000228881836,146700
2025-02-24,7.599999904632568,7.599999904632568,7.329999923706055,7.369999885559082,143500
2025-02-25,7.389999866485596,7.630000114440918,7.252999782562256,7.28000020980835,194000
2025-02-26,7.300000190734863,7.65500020980835,7.300000190734863,7.5,120500
2025-02-27,7.420000076293945,7.679999828338623,7.340000152587891,7.369999885559082,186000
2025-02-28,7.340000152587891,7.599999904632568,7.300000190734863,7.489999771118164,105000
2025-03-03,7.53000020980835,7.684999942779541,7.199999809265137,7.210000038146973,124200
2025-03-04,7.119999885559082,7.550000190734863,7.090000152587891,7.5,271400
2025-03-05,7.565000057220459,7.590000152587891,7.320000171661377,7.489999771118164,231300
2025-03-06,7.400000095367432,7.579999923706055,7.327000141143799,7.46999979019165,283400
2025-03-07,7.429999828338623,7.5,7.309999942779541,7.400000095367432,91600
2025-03-10,7.21999979019165,7.4120001792907715,7.110000133514404,7.210000038146973,98500
2025-03-11,7.400000095367432,7.449999809265137,7.050000190734863,7.369999885559082,154300
2025-03-12,7.53000020980835,7.559999942779541,7.2870001792907715,7.489999771118164,144400
2025-03-13,7.5,7.510000228881836,7.239999771118164,7.260000228881836,118700
2025-03-14,7.309999942779541,7.630000114440918,7.159999847412109,7.349999904632568,114900
2025-03-17,7.329999923706055,7.570000171661377,7.284999847412109,7.539999961853027,365500
2025-03-18,7.440000057220459,7.510000228881836,7.360000133514404,7.420000076293945,89000
2025-03-19,7.489999771118164,7.570000171661377,7.380000114440918,7.489999771118164,158000
2025-03-20,7.389999866485596,7.5289998054504395,7.269999980926514,7.420000076293945,110000
2025-03-21,7.449999809265137,7.590000152587891,7.340000152587891,7.5,282600
2025-03-24,7.590000152587891,7.730000019073486,6.329999923706055,7.0,500400
2025-03-25,6.960000038146973,7.25,6.71999979019165,7.079999923706055,304300
2025-03-26,7.039999961853027,7.039999961853027,5.940000057220459,5.989999771118164,707700
2025-03-27,6.039999961853027,6.059999942779541,5.769999980926514,5.940000057220459,407700
2025-03-28,5.960000038146973,6.360000133514404,5.849999904632568,6.340000152587891,3115200
2025-03-31,6.170000076293945,6.454999923706055,5.71999979019165,5.860000133514404,369600
2025-04-01,5.809999942779541,5.869999885559082,5.53000020980835,5.670000076293945,436800
2025-04-02,5.690000057220459,6.239999771118164,5.579999923706055,5.940000057220459,517000
2025-04-03,5.679999828338623,5.809999942779541,5.510000228881836,5.710000038146973,390300
2025-04-04,5.619999885559082,5.739999771118164,5.28000020980835,5.429999828338623,564900
2025-04-07,5.300000190734863,5.599999904632568,5.074999809265137,5.519999980926514,321200
2025-04-08,5.869999885559082,5.989999771118164,5.139999866485596,5.230000019073486,281500
2025-04-09,5.110000133514404,5.7170000076293945,4.900000095367432,5.360000133514404,396200
2025-04-10,5.170000076293945,5.210000038146973,4.840000152587891,4.96999979019165,292800
2025-04-11,4.960000038146973,5.320000171661377,4.938000202178955,5.300000190734863,196000
2025-04-14,5.440000057220459,5.820000171661377,5.320000171661377,5.449999809265137,186000
2025-04-15,5.429999828338623,5.670000076293945,5.340000152587891,5.570000171661377,115200
2025-04-16,5.489999771118164,5.53000020980835,5.324999809265137,5.400000095367432,138000
2025-04-17,5.369999885559082,5.489999771118164,5.269999980926514,5.360000133514404,130500
2025-04-21,4.929999828338623,5.650000095367432,4.929999828338623,5.570000171661377,191400
2025-04-22,5.610000133514404,5.86299991607666,5.53000020980835,5.710000038146973,123900
2025-04-23,5.860000133514404,5.920000076293945,5.639999866485596,5.760000228881836,158800
2025-04-24,5.760000228881836,5.869999885559082,5.46999979019165,5.519999980926514,202400
2025-04-25,5.460000038146973,5.619999885559082,5.269999980926514,5.380000114440918,244600
2025-04-28,5.409999847412109,5.639999866485596,5.349999904632568,5.510000228881836,145500
2025-04-29,5.539999961853027,5.690000057220459,5.454999923706055,5.559999942779541,109700
2025-04-30,5.440000057220459,5.880000114440918,5.400000095367432,5.829999923706055,161100
2025-05-01,5.809999942779541,6.090000152587891,5.619999885559082,6.070000171661377,163800
2025-05-02,6.190000057220459,6.289999961853027,6.0,6.150000095367432,119000
2025-05-05,6.150000095367432,6.150000095367432,5.894999980926514,5.920000076293945,94200
2025-05-06,5.860000133514404,6.0,5.454999923706055,5.46999979019165,293600
2025-05-07,5.539999961853027,5.639999866485596,4.940000057220459,4.96999979019165,210800
2025-05-08,4.960000038146973,5.820000171661377,4.949999809265137,5.800000190734863,303800
2025-05-09,5.800000190734863,5.829999923706055,5.204999923706055,5.230000019073486,227300
2025-05-12,5.460000038146973,5.920000076293945,5.260000228881836,5.349999904632568,170800
2025-05-13,5.429999828338623,5.429999828338623,4.960000038146973,5.260000228881836,314000
2025-05-14,5.25,5.28000020980835,4.889999866485596,4.900000095367432,157900
2025-05-15,4.53000020980835,5.380000114440918,4.34499979019165,5.179999828338623,482200
2025-05-16,5.150000095367432,6.199999809265137,5.105000019073486,5.949999809265137,746600
2025-05-19,5.809999942779541,6.210000038146973,5.545000076293945,5.920000076293945,346600
2025-05-20,5.900000095367432,6.070000171661377,5.800000190734863,5.929999828338623,217400
2025-05-21,6.210000038146973,6.389999866485596,5.929999828338623,5.960000038146973,246100
2025-05-22,5.869999885559082,6.3460001945495605,5.800000190734863,5.940000057220459,157200
2025-05-23,5.809999942779541,5.989999771118164,5.75,5.889999866485596,158200
2025-05-27,5.960000038146973,6.170000076293945,5.855000019073486,5.989999771118164,140200
2025-05-28,6.070000171661377,6.111000061035156,5.909999847412109,6.0,112400
2025-05-29,6.039999961853027,6.295000076293945,6.039999961853027,6.090000152587891,108200
2025-05-30,6.03000020980835,6.03000020980835,5.679999828338623,5.860000133514404,266700
2025-06-02,5.949999809265137,6.179999828338623,5.800000190734863,6.159999847412109,172700
2025-06-03,6.170000076293945,6.400000095367432,5.909999847412109,6.329999923706055,357600
2025-06-04,6.349999904632568,6.5,6.130000114440918,6.139999866485596,172000
2025-06-05,6.139999866485596,6.235000133514404,5.994999885559082,6.099999904632568,166400
2025-06-06,6.210000038146973,6.730000019073486,6.050000190734863,6.5,178300
2025-06-09,6.510000228881836,6.696000099182129,6.203000068664551,6.289999961853027,179600
2025-06-10,6.320000171661377,7.010000228881836,6.264999866485596,6.96999979019165,232100
2025-06-11,7.090000152587891,7.119999885559082,6.614999771118164,6.630000114440918,284000
2025-06-12,6.550000190734863,6.800000190734863,6.409999847412109,6.670000076293945,161800
2025-06-13,6.489999771118164,6.690000057220459,6.400000095367432,6.420000076293945,152600
2025-06-16,6.449999809265137,6.474999904632568,6.260000228881836,6.400000095367432,184800
2025-06-17,6.320000171661377,6.360000133514404,6.034999847412109,6.179999828338623,194700
2025-06-18,6.179999828338623,6.445000171661377,6.0,6.099999904632568,158900
2025-06-20,6.150000095367432,6.179999828338623,5.920000076293945,6.039999961853027,297000
2025-06-23,6.039999961853027,6.150000095367432,5.929999828338623,6.150000095367432,157300
2025-06-24,6.199999809265137,6.630000114440918,6.059999942779541,6.550000190734863,207900
2025-06-25,6.650000095367432,6.675000190734863,6.369999885559082,6.570000171661377,218600
2025-06-26,6.550000190734863,6.590000152587891,6.239999771118164,6.289999961853027,129400
2025-06-27,6.289999961853027,6.394999980926514,6.139999866485596,6.28000020980835,1310400
2025-06-30,6.269999980926514,6.360000133514404,6.064000129699707,6.260000228881836,134600
2025-07-01,6.21999979019165,6.420000076293945,6.070000171661377,6.260000228881836,112300
2025-07-02,6.289999961853027,6.71999979019165,6.197999954223633,6.460000038146973,198100
2025-07-03,6.519999980926514,6.71999979019165,6.300000190734863,6.559999942779541,127500
2025-07-07,6.460000038146973,6.46999979019165,6.110000133514404,6.159999847412109,138000
2025-07-08,6.199999809265137,6.320000171661377,5.960000038146973,6.25,174900
2025-07-09,6.340000152587891,6.760000228881836,6.340000152587891,6.590000152587891,170600
2025-07-10,6.579999923706055,6.789999961853027,6.480000019073486,6.769999980926514,95500
2025-07-11,6.71999979019165,6.784999847412109,6.389999866485596,6.400000095367432,151700
2025-07-14,6.369999885559082,6.789999961853027,6.369999885559082,6.75,146500
2025-07-15,6.800000190734863,6.947999954223633,6.53000020980835,6.559999942779541,122900
2025-07-16,6.559999942779541,7.005000114440918,6.53000020980835,6.949999809265137,193600
2025-07-17,6.96999979019165,7.151000022888184,6.940000057220459,6.940000057220459,46886
